source,target,data_mb,data_bytes,files
mdifffitid0003846,mconcatfitid0004230,0.000050000,50,2-fit.000036.000059.txt
mdifffitid0002517,mconcatfitid0004230,0.000050000,50,2-fit.000005.000063.txt
mdifffitid0003849,mconcatfitid0004230,0.000050000,50,2-fit.000036.000062.txt
mdifffitid0002518,mconcatfitid0004230,0.000050000,50,2-fit.000005.000064.txt
mdifffitid0003848,mconcatfitid0004230,0.000050000,50,2-fit.000036.000061.txt
mdifffitid0002508,mconcatfitid0004230,0.000050000,50,2-fit.000005.000054.txt
mdifffitid0002509,mconcatfitid0004230,0.000050000,50,2-fit.000005.000055.txt
mdifffitid0003839,mconcatfitid0004230,0.000050000,50,2-fit.000036.000052.txt
mdifffitid0003850,mconcatfitid0004230,0.000050000,50,2-fit.000036.000063.txt
mdifffitid0002520,mconcatfitid0004230,0.000050000,50,2-fit.000006.000008.txt
mdifffitid0003852,mconcatfitid0004230,0.000294000,294,2-fit.000037.000038.txt
mdifffitid0002521,mconcatfitid0004230,0.000050000,50,2-fit.000006.000009.txt
mdifffitid0003851,mconcatfitid0004230,0.000050000,50,2-fit.000036.000064.txt
mdifffitid0002522,mconcatfitid0004230,0.000050000,50,2-fit.000006.000010.txt
mdifffitid0003854,mconcatfitid0004230,0.000050000,50,2-fit.000037.000040.txt
mdifffitid0002523,mconcatfitid0004230,0.000050000,50,2-fit.000006.000011.txt
mdifffitid0003853,mconcatfitid0004230,0.000050000,50,2-fit.000037.000039.txt
mdifffitid0002524,mconcatfitid0004230,0.000050000,50,2-fit.000006.000012.txt
mdifffitid0003856,mconcatfitid0004230,0.000050000,50,2-fit.000037.000042.txt
mdifffitid0002525,mconcatfitid0004230,0.000290000,290,2-fit.000006.000013.txt
mdifffitid0003855,mconcatfitid0004230,0.000050000,50,2-fit.000037.000041.txt
mdifffitid0002526,mconcatfitid0004230,0.000299000,299,2-fit.000006.000014.txt
mdifffitid0003858,mconcatfitid0004230,0.000286000,286,2-fit.000037.000044.txt
mdifffitid0002527,mconcatfitid0004230,0.000291000,291,2-fit.000006.000015.txt
mdifffitid0003857,mconcatfitid0004230,0.000050000,50,2-fit.000037.000043.txt
mdifffitid0002528,mconcatfitid0004230,0.000050000,50,2-fit.000006.000016.txt
mdifffitid0002529,mconcatfitid0004230,0.000050000,50,2-fit.000006.000017.txt
mdifffitid0003859,mconcatfitid0004230,0.000291000,291,2-fit.000037.000045.txt
mdifffitid0002519,mconcatfitid0004230,0.000273000,273,2-fit.000006.000007.txt
mdifffitid0003861,mconcatfitid0004230,0.000050000,50,2-fit.000037.000047.txt
mdifffitid0002530,mconcatfitid0004230,0.000050000,50,2-fit.000006.000018.txt
mdifffitid0003860,mconcatfitid0004230,0.000290000,290,2-fit.000037.000046.txt
mdifffitid0002531,mconcatfitid0004230,0.000050000,50,2-fit.000006.000019.txt
mdifffitid0003863,mconcatfitid0004230,0.000050000,50,2-fit.000037.000049.txt
mdifffitid0002532,mconcatfitid0004230,0.000050000,50,2-fit.000006.000020.txt
mdifffitid0003862,mconcatfitid0004230,0.000050000,50,2-fit.000037.000048.txt
mdifffitid0002533,mconcatfitid0004230,0.000050000,50,2-fit.000006.000021.txt
mdifffitid0003865,mconcatfitid0004230,0.000050000,50,2-fit.000037.000051.txt
mdifffitid0002534,mconcatfitid0004230,0.000050000,50,2-fit.000006.000022.txt
mdifffitid0003864,mconcatfitid0004230,0.000050000,50,2-fit.000037.000050.txt
mdifffitid0002535,mconcatfitid0004230,0.000050000,50,2-fit.000006.000023.txt
mdifffitid0003867,mconcatfitid0004230,0.000050000,50,2-fit.000037.000053.txt
mdifffitid0002536,mconcatfitid0004230,0.000050000,50,2-fit.000006.000024.txt
mdifffitid0003866,mconcatfitid0004230,0.000050000,50,2-fit.000037.000052.txt
mdifffitid0002537,mconcatfitid0004230,0.000050000,50,2-fit.000006.000025.txt
mdifffitid0003869,mconcatfitid0004230,0.000050000,50,2-fit.000037.000055.txt
mdifffitid0002538,mconcatfitid0004230,0.000050000,50,2-fit.000006.000026.txt
mdifffitid0003868,mconcatfitid0004230,0.000050000,50,2-fit.000037.000054.txt
mdifffitid0002539,mconcatfitid0004230,0.000050000,50,2-fit.000006.000027.txt
mdifffitid0003801,mconcatfitid0004230,0.000291000,291,2-fit.000035.000042.txt
mdifffitid0003800,mconcatfitid0004230,0.000050000,50,2-fit.000035.000041.txt
mdifffitid0003803,mconcatfitid0004230,0.000285000,285,2-fit.000035.000044.txt
mdifffitid0003802,mconcatfitid0004230,0.000295000,295,2-fit.000035.000043.txt
mdifffitid0003805,mconcatfitid0004230,0.000050000,50,2-fit.000035.000046.txt
mdifffitid0003804,mconcatfitid0004230,0.000050000,50,2-fit.000035.000045.txt
mdifffitid0003810,mconcatfitid0004230,0.000050000,50,2-fit.000035.000051.txt
mdifffitid0003812,mconcatfitid0004230,0.000050000,50,2-fit.000035.000053.txt
mdifffitid0003811,mconcatfitid0004230,0.000050000,50,2-fit.000035.000052.txt
mdifffitid0003814,mconcatfitid0004230,0.000050000,50,2-fit.000035.000055.txt
mdifffitid0003813,mconcatfitid0004230,0.000050000,50,2-fit.000035.000054.txt
mdifffitid0003816,mconcatfitid0004230,0.000050000,50,2-fit.000035.000057.txt
mdifffitid0003815,mconcatfitid0004230,0.000050000,50,2-fit.000035.000056.txt
mdifffitid0003807,mconcatfitid0004230,0.000050000,50,2-fit.000035.000048.txt
mdifffitid0003806,mconcatfitid0004230,0.000050000,50,2-fit.000035.000047.txt
mdifffitid0003809,mconcatfitid0004230,0.000050000,50,2-fit.000035.000050.txt
mdifffitid0003808,mconcatfitid0004230,0.000050000,50,2-fit.000035.000049.txt
mdifffitid0003821,mconcatfitid0004230,0.000050000,50,2-fit.000035.000062.txt
mdifffitid0003820,mconcatfitid0004230,0.000050000,50,2-fit.000035.000061.txt
mdifffitid0003823,mconcatfitid0004230,0.000050000,50,2-fit.000035.000064.txt
mdifffitid0003822,mconcatfitid0004230,0.000050000,50,2-fit.000035.000063.txt
mdifffitid0003825,mconcatfitid0004230,0.000050000,50,2-fit.000036.000038.txt
mdifffitid0003824,mconcatfitid0004230,0.000288000,288,2-fit.000036.000037.txt
mdifffitid0003827,mconcatfitid0004230,0.000050000,50,2-fit.000036.000040.txt
mdifffitid0003826,mconcatfitid0004230,0.000050000,50,2-fit.000036.000039.txt
mdifffitid0003818,mconcatfitid0004230,0.000050000,50,2-fit.000035.000059.txt
mdifffitid0003817,mconcatfitid0004230,0.000050000,50,2-fit.000035.000058.txt
mdifffitid0003819,mconcatfitid0004230,0.000050000,50,2-fit.000035.000060.txt
mdifffitid0003900,mconcatfitid0004230,0.000050000,50,2-fit.000038.000060.txt
mdifffitid0003902,mconcatfitid0004230,0.000050000,50,2-fit.000038.000062.txt
mdifffitid0003901,mconcatfitid0004230,0.000050000,50,2-fit.000038.000061.txt
mdifffitid0003904,mconcatfitid0004230,0.000050000,50,2-fit.000038.000064.txt
mdifffitid0003903,mconcatfitid0004230,0.000050000,50,2-fit.000038.000063.txt
mdifffitid0003791,mconcatfitid0004230,0.000050000,50,2-fit.000034.000061.txt
mdifffitid0002460,mconcatfitid0004230,0.000292000,292,2-fit.000005.000006.txt
mdifffitid0003790,mconcatfitid0004230,0.000050000,50,2-fit.000034.000060.txt
mdifffitid0002461,mconcatfitid0004230,0.000050000,50,2-fit.000005.000007.txt
mdifffitid0003793,mconcatfitid0004230,0.000050000,50,2-fit.000034.000063.txt
mdifffitid0002462,mconcatfitid0004230,0.000050000,50,2-fit.000005.000008.txt
mdifffitid0003792,mconcatfitid0004230,0.000050000,50,2-fit.000034.000062.txt
mdifffitid0002463,mconcatfitid0004230,0.000050000,50,2-fit.000005.000009.txt
mdifffitid0003795,mconcatfitid0004230,0.000289000,289,2-fit.000035.000036.txt
mdifffitid0002464,mconcatfitid0004230,0.000050000,50,2-fit.000005.000010.txt
mdifffitid0003794,mconcatfitid0004230,0.000050000,50,2-fit.000034.000064.txt
mdifffitid0002465,mconcatfitid0004230,0.000050000,50,2-fit.000005.000011.txt
mdifffitid0003797,mconcatfitid0004230,0.000050000,50,2-fit.000035.000038.txt
mdifffitid0002466,mconcatfitid0004230,0.000287000,287,2-fit.000005.000012.txt
mdifffitid0003796,mconcatfitid0004230,0.000050000,50,2-fit.000035.000037.txt
mdifffitid0002467,mconcatfitid0004230,0.000296000,296,2-fit.000005.000013.txt
mdifffitid0003799,mconcatfitid0004230,0.000050000,50,2-fit.000035.000040.txt
mdifffitid0002468,mconcatfitid0004230,0.000287000,287,2-fit.000005.000014.txt
mdifffitid0003798,mconcatfitid0004230,0.000050000,50,2-fit.000035.000039.txt
mdifffitid0002469,mconcatfitid0004230,0.000050000,50,2-fit.000005.000015.txt
mdifffitid0002470,mconcatfitid0004230,0.000050000,50,2-fit.000005.000016.txt
mdifffitid0002471,mconcatfitid0004230,0.000050000,50,2-fit.000005.000017.txt
mdifffitid0002472,mconcatfitid0004230,0.000050000,50,2-fit.000005.000018.txt
mdifffitid0002473,mconcatfitid0004230,0.000050000,50,2-fit.000005.000019.txt
mdifffitid0002474,mconcatfitid0004230,0.000050000,50,2-fit.000005.000020.txt
mdifffitid0002475,mconcatfitid0004230,0.000050000,50,2-fit.000005.000021.txt
mdifffitid0002476,mconcatfitid0004230,0.000050000,50,2-fit.000005.000022.txt
mdifffitid0002477,mconcatfitid0004230,0.000050000,50,2-fit.000005.000023.txt
mdifffitid0002478,mconcatfitid0004230,0.000050000,50,2-fit.000005.000024.txt
mdifffitid0002479,mconcatfitid0004230,0.000050000,50,2-fit.000005.000025.txt
mdifffitid0002481,mconcatfitid0004230,0.000050000,50,2-fit.000005.000027.txt
mdifffitid0002482,mconcatfitid0004230,0.000050000,50,2-fit.000005.000028.txt
mdifffitid0002483,mconcatfitid0004230,0.000050000,50,2-fit.000005.000029.txt
mdifffitid0002484,mconcatfitid0004230,0.000050000,50,2-fit.000005.000030.txt
mdifffitid0002485,mconcatfitid0004230,0.000050000,50,2-fit.000005.000031.txt
mdifffitid0002486,mconcatfitid0004230,0.000050000,50,2-fit.000005.000032.txt
mdifffitid0002487,mconcatfitid0004230,0.000050000,50,2-fit.000005.000033.txt
mdifffitid0002488,mconcatfitid0004230,0.000050000,50,2-fit.000005.000034.txt
mdifffitid0002489,mconcatfitid0004230,0.000050000,50,2-fit.000005.000035.txt
mdifffitid0002480,mconcatfitid0004230,0.000050000,50,2-fit.000005.000026.txt
mdifffitid0002492,mconcatfitid0004230,0.000050000,50,2-fit.000005.000038.txt
mdifffitid0002493,mconcatfitid0004230,0.000050000,50,2-fit.000005.000039.txt
mdifffitid0002494,mconcatfitid0004230,0.000050000,50,2-fit.000005.000040.txt
mdifffitid0002495,mconcatfitid0004230,0.000050000,50,2-fit.000005.000041.txt
mdifffitid0002496,mconcatfitid0004230,0.000050000,50,2-fit.000005.000042.txt
mdifffitid0002497,mconcatfitid0004230,0.000050000,50,2-fit.000005.000043.txt
mdifffitid0002498,mconcatfitid0004230,0.000050000,50,2-fit.000005.000044.txt
mdifffitid0002499,mconcatfitid0004230,0.000050000,50,2-fit.000005.000045.txt
mdifffitid0002490,mconcatfitid0004230,0.000050000,50,2-fit.000005.000036.txt
mdifffitid0002491,mconcatfitid0004230,0.000050000,50,2-fit.000005.000037.txt
mdifffitid0003751,mconcatfitid0004230,0.000050000,50,2-fit.000033.000051.txt
mdifffitid0002420,mconcatfitid0004230,0.000050000,50,2-fit.000004.000025.txt
mdifffitid0003750,mconcatfitid0004230,0.000050000,50,2-fit.000033.000050.txt
mdifffitid0002421,mconcatfitid0004230,0.000050000,50,2-fit.000004.000026.txt
mdifffitid0003753,mconcatfitid0004230,0.000050000,50,2-fit.000033.000053.txt
mdifffitid0002422,mconcatfitid0004230,0.000050000,50,2-fit.000004.000027.txt
mdifffitid0003752,mconcatfitid0004230,0.000050000,50,2-fit.000033.000052.txt
mdifffitid0002423,mconcatfitid0004230,0.000050000,50,2-fit.000004.000028.txt
mdifffitid0003755,mconcatfitid0004230,0.000050000,50,2-fit.000033.000055.txt
mdifffitid0002424,mconcatfitid0004230,0.000050000,50,2-fit.000004.000029.txt
mdifffitid0003754,mconcatfitid0004230,0.000050000,50,2-fit.000033.000054.txt
mdifffitid0002425,mconcatfitid0004230,0.000050000,50,2-fit.000004.000030.txt
mdifffitid0003757,mconcatfitid0004230,0.000050000,50,2-fit.000033.000057.txt
mdifffitid0002426,mconcatfitid0004230,0.000050000,50,2-fit.000004.000031.txt
mdifffitid0003756,mconcatfitid0004230,0.000050000,50,2-fit.000033.000056.txt
mdifffitid0002427,mconcatfitid0004230,0.000050000,50,2-fit.000004.000032.txt
mdifffitid0003759,mconcatfitid0004230,0.000050000,50,2-fit.000033.000059.txt
mdifffitid0002428,mconcatfitid0004230,0.000050000,50,2-fit.000004.000033.txt
mdifffitid0003758,mconcatfitid0004230,0.000050000,50,2-fit.000033.000058.txt
mdifffitid0002429,mconcatfitid0004230,0.000050000,50,2-fit.000004.000034.txt
mdifffitid0003760,mconcatfitid0004230,0.000050000,50,2-fit.000033.000060.txt
mdifffitid0002430,mconcatfitid0004230,0.000050000,50,2-fit.000004.000035.txt
mdifffitid0003762,mconcatfitid0004230,0.000050000,50,2-fit.000033.000062.txt
mdifffitid0002431,mconcatfitid0004230,0.000050000,50,2-fit.000004.000036.txt
mdifffitid0003761,mconcatfitid0004230,0.000050000,50,2-fit.000033.000061.txt
mdifffitid0002432,mconcatfitid0004230,0.000050000,50,2-fit.000004.000037.txt
mdifffitid0003764,mconcatfitid0004230,0.000050000,50,2-fit.000033.000064.txt
mdifffitid0002433,mconcatfitid0004230,0.000050000,50,2-fit.000004.000038.txt
mdifffitid0003763,mconcatfitid0004230,0.000050000,50,2-fit.000033.000063.txt
mdifffitid0002434,mconcatfitid0004230,0.000050000,50,2-fit.000004.000039.txt
mdifffitid0003766,mconcatfitid0004230,0.000050000,50,2-fit.000034.000036.txt
mdifffitid0002435,mconcatfitid0004230,0.000050000,50,2-fit.000004.000040.txt
mdifffitid0003765,mconcatfitid0004230,0.000294000,294,2-fit.000034.000035.txt
mdifffitid0002436,mconcatfitid0004230,0.000050000,50,2-fit.000004.000041.txt
mdifffitid0003768,mconcatfitid0004230,0.000050000,50,2-fit.000034.000038.txt
mdifffitid0002437,mconcatfitid0004230,0.000050000,50,2-fit.000004.000042.txt
mdifffitid0003767,mconcatfitid0004230,0.000050000,50,2-fit.000034.000037.txt
mdifffitid0002438,mconcatfitid0004230,0.000050000,50,2-fit.000004.000043.txt
mdifffitid0002439,mconcatfitid0004230,0.000050000,50,2-fit.000004.000044.txt
mdifffitid0003769,mconcatfitid0004230,0.000050000,50,2-fit.000034.000039.txt
mdifffitid0003771,mconcatfitid0004230,0.000285000,285,2-fit.000034.000041.txt
mdifffitid0002440,mconcatfitid0004230,0.000050000,50,2-fit.000004.000045.txt
mdifffitid0003770,mconcatfitid0004230,0.000050000,50,2-fit.000034.000040.txt
mdifffitid0002441,mconcatfitid0004230,0.000050000,50,2-fit.000004.000046.txt
mdifffitid0003773,mconcatfitid0004230,0.000287000,287,2-fit.000034.000043.txt
mdifffitid0002442,mconcatfitid0004230,0.000050000,50,2-fit.000004.000047.txt
mdifffitid0003772,mconcatfitid0004230,0.000299000,299,2-fit.000034.000042.txt
mdifffitid0002443,mconcatfitid0004230,0.000050000,50,2-fit.000004.000048.txt
mdifffitid0003775,mconcatfitid0004230,0.000050000,50,2-fit.000034.000045.txt
mdifffitid0002444,mconcatfitid0004230,0.000050000,50,2-fit.000004.000049.txt
mdifffitid0003774,mconcatfitid0004230,0.000050000,50,2-fit.000034.000044.txt
mdifffitid0002445,mconcatfitid0004230,0.000050000,50,2-fit.000004.000050.txt
mdifffitid0003777,mconcatfitid0004230,0.000050000,50,2-fit.000034.000047.txt
mdifffitid0002446,mconcatfitid0004230,0.000050000,50,2-fit.000004.000051.txt
mdifffitid0003776,mconcatfitid0004230,0.000050000,50,2-fit.000034.000046.txt
mdifffitid0002447,mconcatfitid0004230,0.000050000,50,2-fit.000004.000052.txt
mdifffitid0003779,mconcatfitid0004230,0.000050000,50,2-fit.000034.000049.txt
mdifffitid0002448,mconcatfitid0004230,0.000050000,50,2-fit.000004.000053.txt
mdifffitid0003778,mconcatfitid0004230,0.000050000,50,2-fit.000034.000048.txt
mdifffitid0002449,mconcatfitid0004230,0.000050000,50,2-fit.000004.000054.txt
mdifffitid0003780,mconcatfitid0004230,0.000050000,50,2-fit.000034.000050.txt
mdifffitid0002450,mconcatfitid0004230,0.000050000,50,2-fit.000004.000055.txt
mdifffitid0003782,mconcatfitid0004230,0.000050000,50,2-fit.000034.000052.txt
mdifffitid0002451,mconcatfitid0004230,0.000050000,50,2-fit.000004.000056.txt
mdifffitid0003781,mconcatfitid0004230,0.000050000,50,2-fit.000034.000051.txt
mdifffitid0002452,mconcatfitid0004230,0.000050000,50,2-fit.000004.000057.txt
mdifffitid0003784,mconcatfitid0004230,0.000050000,50,2-fit.000034.000054.txt
mdifffitid0002453,mconcatfitid0004230,0.000050000,50,2-fit.000004.000058.txt
mdifffitid0003783,mconcatfitid0004230,0.000050000,50,2-fit.000034.000053.txt
mdifffitid0002454,mconcatfitid0004230,0.000050000,50,2-fit.000004.000059.txt
mdifffitid0003786,mconcatfitid0004230,0.000050000,50,2-fit.000034.000056.txt
mdifffitid0002455,mconcatfitid0004230,0.000050000,50,2-fit.000004.000060.txt
mdifffitid0003785,mconcatfitid0004230,0.000050000,50,2-fit.000034.000055.txt
mdifffitid0002456,mconcatfitid0004230,0.000050000,50,2-fit.000004.000061.txt
mdifffitid0003788,mconcatfitid0004230,0.000050000,50,2-fit.000034.000058.txt
mdifffitid0002457,mconcatfitid0004230,0.000050000,50,2-fit.000004.000062.txt
mdifffitid0003787,mconcatfitid0004230,0.000050000,50,2-fit.000034.000057.txt
mdifffitid0002458,mconcatfitid0004230,0.000050000,50,2-fit.000004.000063.txt
mdifffitid0002459,mconcatfitid0004230,0.000050000,50,2-fit.000004.000064.txt
mdifffitid0003789,mconcatfitid0004230,0.000050000,50,2-fit.000034.000059.txt
mdifffitid0003711,mconcatfitid0004230,0.000050000,50,2-fit.000032.000042.txt
mdifffitid0003710,mconcatfitid0004230,0.000050000,50,2-fit.000032.000041.txt
mdifffitid0003713,mconcatfitid0004230,0.000050000,50,2-fit.000032.000044.txt
mdifffitid0003712,mconcatfitid0004230,0.000050000,50,2-fit.000032.000043.txt
mdifffitid0003715,mconcatfitid0004230,0.000050000,50,2-fit.000032.000046.txt
mdifffitid0003714,mconcatfitid0004230,0.000050000,50,2-fit.000032.000045.txt
mdifffitid0003717,mconcatfitid0004230,0.000050000,50,2-fit.000032.000048.txt
mdifffitid0003716,mconcatfitid0004230,0.000050000,50,2-fit.000032.000047.txt
mdifffitid0003708,mconcatfitid0004230,0.000050000,50,2-fit.000032.000039.txt
mdifffitid0003707,mconcatfitid0004230,0.000050000,50,2-fit.000032.000038.txt
mdifffitid0003709,mconcatfitid0004230,0.000050000,50,2-fit.000032.000040.txt
mdifffitid0003720,mconcatfitid0004230,0.000050000,50,2-fit.000032.000051.txt
mdifffitid0003722,mconcatfitid0004230,0.000050000,50,2-fit.000032.000053.txt
mdifffitid0003721,mconcatfitid0004230,0.000050000,50,2-fit.000032.000052.txt
mdifffitid0003724,mconcatfitid0004230,0.000050000,50,2-fit.000032.000055.txt
mdifffitid0003723,mconcatfitid0004230,0.000050000,50,2-fit.000032.000054.txt
mdifffitid0003726,mconcatfitid0004230,0.000050000,50,2-fit.000032.000057.txt
mdifffitid0003725,mconcatfitid0004230,0.000050000,50,2-fit.000032.000056.txt
mdifffitid0003728,mconcatfitid0004230,0.000050000,50,2-fit.000032.000059.txt
mdifffitid0003727,mconcatfitid0004230,0.000050000,50,2-fit.000032.000058.txt
mdifffitid0003719,mconcatfitid0004230,0.000050000,50,2-fit.000032.000050.txt
mdifffitid0003718,mconcatfitid0004230,0.000050000,50,2-fit.000032.000049.txt
mdifffitid0003731,mconcatfitid0004230,0.000050000,50,2-fit.000032.000062.txt
mdifffitid0002400,mconcatfitid0004230,0.000288000,288,2-fit.000004.000005.txt
mdifffitid0003730,mconcatfitid0004230,0.000050000,50,2-fit.000032.000061.txt
mdifffitid0002401,mconcatfitid0004230,0.000050000,50,2-fit.000004.000006.txt
mdifffitid0003733,mconcatfitid0004230,0.000050000,50,2-fit.000032.000064.txt
mdifffitid0002402,mconcatfitid0004230,0.000050000,50,2-fit.000004.000007.txt
mdifffitid0003732,mconcatfitid0004230,0.000050000,50,2-fit.000032.000063.txt
mdifffitid0002403,mconcatfitid0004230,0.000050000,50,2-fit.000004.000008.txt
mdifffitid0003735,mconcatfitid0004230,0.000050000,50,2-fit.000033.000035.txt
mdifffitid0002404,mconcatfitid0004230,0.000050000,50,2-fit.000004.000009.txt
mdifffitid0003734,mconcatfitid0004230,0.000274000,274,2-fit.000033.000034.txt
mdifffitid0002405,mconcatfitid0004230,0.000050000,50,2-fit.000004.000010.txt
mdifffitid0003737,mconcatfitid0004230,0.000050000,50,2-fit.000033.000037.txt
mdifffitid0002406,mconcatfitid0004230,0.000289000,289,2-fit.000004.000011.txt
mdifffitid0003736,mconcatfitid0004230,0.000050000,50,2-fit.000033.000036.txt
mdifffitid0002407,mconcatfitid0004230,0.000294000,294,2-fit.000004.000012.txt
mdifffitid0003739,mconcatfitid0004230,0.000050000,50,2-fit.000033.000039.txt
mdifffitid0002408,mconcatfitid0004230,0.000288000,288,2-fit.000004.000013.txt
